Target age (ka),Site Name,Latitude,Longitude,New global consolidated biome scheme,Biome 6000 Consolidated Name,Biome 6000 biome code,MegaBiomes (Scheme 2),Remove_points
0,Af-205,-4.520,13.520,xerophytic woods/scrub,xerophytic woods/scrub,36,grassland and dry shrubland,0
0,Af-206,-4.380,35.080,steppe,steppe,7,grassland and dry shrubland,0
0,Af-207,-4.370,12.570,tropical savanna,tropical savanna,11,savanna and dry woodland,0
0,Af-208,-4.370,35.080,steppe,steppe,7,grassland and dry shrubland,0
0,Af-209,-4.360,12.270,tropical evergreen broadleaf forest,tropical evergreen broadleaf forest,15,tropical forest,0
0,Af-21,-31.500,24.270,desert,desert,6,desert,0
0,Af-210,-4.330,35.330,xerophytic woods/scrub,xerophytic woods/scrub,36,grassland and dry shrubland,0
0,Af-211,-4.320,35.100,steppe,steppe,7,grassland and dry shrubland,0
0,Af-212,-4.300,12.520,tropical semi-evergreen broadleaf forest,tropical semi-evergreen broadleaf forest,28,tropical forest,0
0,Af-213,-4.270,12.500,tropical semi-evergreen broadleaf forest,tropical semi-evergreen broadleaf forest,28,tropical forest,0
0,Af-214,-4.270,12.500,tropical savanna,tropical savanna,11,savanna and dry woodland,0
0,Af-215,-4.250,12.420,tropical evergreen broadleaf forest,tropical evergreen broadleaf forest,15,tropical forest,0
0,Af-216,-4.250,14.420,tropical savanna,tropical savanna,11,savanna and dry woodland,0
0,Af-217,-4.200,29.920,steppe,steppe,7,grassland and dry shrubland,0
0,Af-218,-4.200,29.920,steppe,steppe,7,grassland and dry shrubland,0
0,Af-219,-4.180,39.450,steppe,steppe,7,grassland and dry shrubland,0
0,Af-22,-31.470,24.270,steppe,steppe,7,grassland and dry shrubland,0
0,Af-220,-4.180,39.450,steppe,steppe,7,grassland and dry shrubland,0
0,Af-221,-4.130,29.570,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,Af-222,-4.120,12.370,tropical savanna,tropical savanna,11,savanna and dry woodland,0
0,Af-223,-4.000,29.830,steppe,steppe,7,grassland and dry shrubland,0
0,Af-224,-3.550,15.440,steppe,steppe,7,grassland and dry shrubland,0
0,Af-225,-3.530,15.400,steppe,steppe,7,grassland and dry shrubland,0
0,Af-226,-3.530,15.420,steppe,steppe,7,grassland and dry shrubland,0
0,Af-227,-3.520,15.510,steppe,steppe,7,grassland and dry shrubland,0
0,Af-228,-3.500,15.350,steppe,steppe,7,grassland and dry shrubland,0
0,Af-229,-3.500,15.350,tropical semi-evergreen broadleaf forest,tropical semi-evergreen broadleaf forest,28,tropical forest,0
0,Af-23,-31.150,25.070,steppe,steppe,7,grassland and dry shrubland,0
0,Af-230,-3.500,35.330,steppe,steppe,7,grassland and dry shrubland,0
0,Af-231,-3.500,35.330,tropical savanna,tropical savanna,11,savanna and dry woodland,0
0,Af-232,-3.500,35.330,tropical savanna,tropical savanna,11,savanna and dry woodland,0
0,Af-233,-3.420,38.570,steppe,steppe,7,grassland and dry shrubland,0
0,Af-234,-3.300,35.670,steppe,steppe,7,grassland and dry shrubland,0
0,Af-235,-3.300,35.670,steppe,steppe,7,grassland and dry shrubland,0
0,Af-236,-3.270,35.580,xerophytic woods/scrub,xerophytic woods/scrub,36,grassland and dry shrubland,0
0,Af-237,-3.270,36.880,steppe,steppe,7,grassland and dry shrubland,0
0,Af-238,-3.250,35.170,steppe,steppe,7,grassland and dry shrubland,0
0,Af-239,-3.250,35.170,steppe,steppe,7,grassland and dry shrubland,0
0,Af-24,-31.150,25.070,steppe,steppe,7,grassland and dry shrubland,0
0,Af-240,-3.250,35.170,steppe,steppe,7,grassland and dry shrubland,0
0,Af-241,-3.250,35.170,steppe,steppe,7,grassland and dry shrubland,0
0,Af-242,-3.250,35.170,steppe,steppe,7,grassland and dry shrubland,0
0,Af-243,-3.250,35.170,steppe,steppe,7,grassland and dry shrubland,0
0,Af-244,-3.250,35.170,steppe,steppe,7,grassland and dry shrubland,0
0,Af-245,-3.250,35.170,steppe,steppe,7,grassland and dry shrubland,0
0,Af-246,-3.250,35.170,steppe,steppe,7,grassland and dry shrubland,0
0,Af-247,-3.250,35.170,tropical savanna,tropical savanna,11,savanna and dry woodland,0
0,Af-248,-3.250,35.330,steppe,steppe,7,grassland and dry shrubland,0
0,Af-249,-3.250,35.620,tropical savanna,tropical savanna,11,savanna and dry woodland,0
0,Af-25,-31.150,25.070,steppe,steppe,7,grassland and dry shrubland,0
0,Af-250,-3.230,29.530,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,Af-251,-3.230,29.530,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,Af-252,-3.230,29.530,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,Af-253,-3.230,29.530,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,Af-254,-3.230,29.530,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,Af-255,-3.230,29.530,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,Af-256,-3.230,29.530,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,Af-257,-3.230,29.530,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,Af-258,-3.230,35.530,xerophytic woods/scrub,xerophytic woods/scrub,36,grassland and dry shrubland,0
0,Af-259,-3.230,35.620,steppe,steppe,7,grassland and dry shrubland,0
0,Af-26,-31.140,25.020,steppe,steppe,7,grassland and dry shrubland,0
0,Af-260,-3.230,36.870,steppe,steppe,7,grassland and dry shrubland,0
0,Af-261,-3.200,29.550,xerophytic woods/scrub,xerophytic woods/scrub,36,grassland and dry shrubland,0
0,Af-262,-3.200,35.400,steppe,steppe,7,grassland and dry shrubland,0
0,Af-263,-3.200,35.400,steppe,steppe,7,grassland and dry shrubland,0
0,Af-264,-3.200,35.400,steppe,steppe,7,grassland and dry shrubland,0
0,Af-265,-3.200,35.400,xerophytic woods/scrub,xerophytic woods/scrub,36,grassland and dry shrubland,0
0,Af-266,-3.200,35.400,xerophytic woods/scrub,xerophytic woods/scrub,36,grassland and dry shrubland,0
0,Af-267,-3.200,35.400,tropical savanna,tropical savanna,11,savanna and dry woodland,0
0,Af-268,-3.200,35.470,tropical savanna,tropical savanna,11,savanna and dry woodland,0
0,Af-269,-3.180,29.550,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,Af-27,-31.140,25.020,steppe,steppe,7,grassland and dry shrubland,0
0,Af-270,-3.180,29.550,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,Af-271,-3.180,29.550,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,Af-272,-3.180,29.550,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,Af-273,-3.180,29.550,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,Af-274,-3.180,29.550,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,Af-275,-3.180,29.550,xerophytic woods/scrub,xerophytic woods/scrub,36,grassland and dry shrubland,0
0,Af-276,-3.180,29.550,xerophytic woods/scrub,xerophytic woods/scrub,36,grassland and dry shrubland,0
0,Af-277,-3.180,29.550,xerophytic woods/scrub,xerophytic woods/scrub,36,grassland and dry shrubland,0
0,Af-278,-3.180,29.550,xerophytic woods/scrub,xerophytic woods/scrub,36,grassland and dry shrubland,0
0,Af-279,-3.180,35.520,steppe,steppe,7,grassland and dry shrubland,0
0,Af-28,-31.140,25.020,steppe,steppe,7,grassland and dry shrubland,0
0,Af-280,-3.170,35.330,steppe,steppe,7,grassland and dry shrubland,0
0,Af-281,-3.170,35.330,steppe,steppe,7,grassland and dry shrubland,0
0,Af-282,-3.170,35.330,tropical savanna,tropical savanna,11,savanna and dry woodland,0
0,Af-283,-3.170,35.330,tropical savanna,tropical savanna,11,savanna and dry woodland,0
0,Af-284,-3.130,35.580,tropical savanna,tropical savanna,11,savanna and dry woodland,0
0,Af-285,-3.130,35.670,steppe,steppe,7,grassland and dry shrubland,0
0,Af-286,-3.020,29.550,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,Af-287,-3.010,35.050,steppe,steppe,7,grassland and dry shrubland,0
0,Af-288,-3.000,38.470,steppe,steppe,7,grassland and dry shrubland,0
0,Af-289,-2.980,35.330,steppe,steppe,7,grassland and dry shrubland,0
0,Af-29,-31.140,25.070,steppe,steppe,7,grassland and dry shrubland,0
0,Af-290,-2.980,35.330,steppe,steppe,7,grassland and dry shrubland,0
0,Af-291,-2.980,35.330,steppe,steppe,7,grassland and dry shrubland,0
0,Af-292,-2.970,36.500,steppe,steppe,7,grassland and dry shrubland,0
0,Af-293,-2.930,35.820,steppe,steppe,7,grassland and dry shrubland,0
0,Af-294,-2.930,35.820,steppe,steppe,7,grassland and dry shrubland,0
0,Af-295,-2.920,29.480,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,Af-296,-2.920,29.480,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,Af-297,-2.920,35.870,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,Af-298,-2.900,29.530,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,Af-299,-2.900,29.530,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,Af-3,-32.280,19.120,xerophytic woods/scrub,xerophytic woods/scrub,36,grassland and dry shrubland,0
0,Af-30,-30.990,25.730,steppe,steppe,7,grassland and dry shrubland,0
0,Af-300,-2.900,29.530,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,Af-301,-2.880,29.400,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,Af-302,-2.880,29.400,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,Af-303,-2.880,29.400,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,Af-304,-2.880,29.420,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,Af-305,-2.880,35.820,steppe,steppe,7,grassland and dry shrubland,0
0,Af-306,-2.880,35.850,steppe,steppe,7,grassland and dry shrubland,0
0,Af-307,-2.830,35.030,steppe,steppe,7,grassland and dry shrubland,0
0,Af-308,-2.830,35.330,tropical savanna,tropical savanna,11,savanna and dry woodland,0
0,Af-309,-2.630,29.220,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,Af-31,-30.990,25.730,steppe,steppe,7,grassland and dry shrubland,0
0,Af-310,-2.280,34.920,tropical savanna,tropical savanna,11,savanna and dry woodland,0
0,Af-311,-2.220,30.250,xerophytic woods/scrub,xerophytic woods/scrub,36,grassland and dry shrubland,0
0,Af-312,-2.180,30.220,steppe,steppe,7,grassland and dry shrubland,0
0,Af-313,-2.170,30.320,steppe,steppe,7,grassland and dry shrubland,0
0,Af-314,-2.130,30.950,steppe,steppe,7,grassland and dry shrubland,0
0,Af-315,-2.100,30.330,steppe,steppe,7,grassland and dry shrubland,0
0,Af-316,-2.080,37.450,steppe,steppe,7,grassland and dry shrubland,0
0,Af-317,-2.080,40.830,steppe,steppe,7,grassland and dry shrubland,0
0,Af-318,-2.050,29.350,xerophytic woods/scrub,xerophytic woods/scrub,36,grassland and dry shrubland,0
0,Af-319,-1.950,36.800,steppe,steppe,7,grassland and dry shrubland,0
0,Af-32,-30.870,25.820,desert,desert,6,desert,0
0,Af-320,-1.880,36.280,steppe,steppe,7,grassland and dry shrubland,0
0,Af-321,-1.750,40.830,steppe,steppe,7,grassland and dry shrubland,0
0,Af-322,-1.750,41.000,tropical savanna,tropical savanna,11,savanna and dry woodland,0
0,Af-323,-1.530,30.720,tropical savanna,tropical savanna,11,savanna and dry woodland,0
0,Af-324,-1.470,31.500,steppe,steppe,7,grassland and dry shrubland,0
0,Af-325,-1.280,29.920,xerophytic woods/scrub,xerophytic woods/scrub,36,grassland and dry shrubland,0
0,Af-326,-1.250,29.830,xerophytic woods/scrub,xerophytic woods/scrub,36,grassland and dry shrubland,0
0,Af-327,-1.250,29.830,xerophytic woods/scrub,xerophytic woods/scrub,36,grassland and dry shrubland,0
0,Af-328,-1.250,30.020,xerophytic woods/scrub,xerophytic woods/scrub,36,grassland and dry shrubland,0
0,Af-329,-1.220,29.720,xerophytic woods/scrub,xerophytic woods/scrub,36,grassland and dry shrubland,0
0,Af-33,-29.810,31.040,xerophytic woods/scrub,xerophytic woods/scrub,36,grassland and dry shrubland,0
0,Af-330,-1.220,29.830,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,Af-331,-1.220,29.830,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,Af-332,-1.220,29.830,steppe,steppe,7,grassland and dry shrubland,0
0,Af-333,-1.220,29.830,tropical savanna,tropical savanna,11,savanna and dry woodland,0
0,Af-334,-1.100,29.750,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,Af-335,-1.100,29.750,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,Af-336,-1.100,29.750,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,Af-337,-1.080,29.900,steppe,steppe,7,grassland and dry shrubland,0
0,Af-338,-1.080,29.900,steppe,steppe,7,grassland and dry shrubland,0
0,Af-339,-0.900,30.130,steppe,steppe,7,grassland and dry shrubland,0
0,Af-34,-29.530,28.350,xerophytic woods/scrub,xerophytic woods/scrub,36,grassland and dry shrubland,0
0,Af-340,-0.770,36.350,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,Af-341,-0.700,30.250,tropical savanna,tropical savanna,11,savanna and dry woodland,0
0,Af-342,-0.500,36.840,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,Af-343,-0.500,36.840,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,Af-344,-0.300,30.030,tropical savanna,tropical savanna,11,savanna and dry woodland,0
0,Af-345,-0.250,30.120,xerophytic woods/scrub,xerophytic woods/scrub,36,grassland and dry shrubland,0
0,Af-346,-0.250,30.320,steppe,steppe,7,grassland and dry shrubland,0
0,Af-347,-0.250,35.330,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,Af-348,-0.250,35.330,xerophytic woods/scrub,xerophytic woods/scrub,36,grassland and dry shrubland,0
0,Af-349,-0.150,30.130,tropical savanna,tropical savanna,11,savanna and dry woodland,0
0,Af-35,-29.500,19.440,steppe,steppe,7,grassland and dry shrubland,0
0,Af-350,-0.150,36.430,tropical savanna,tropical savanna,11,savanna and dry woodland,0
0,Af-351,-0.130,29.870,xerophytic woods/scrub,xerophytic woods/scrub,36,grassland and dry shrubland,0
0,Af-352,-0.100,37.300,xerophytic woods/scrub,xerophytic woods/scrub,36,grassland and dry shrubland,0
0,Af-353,-0.050,35.530,xerophytic woods/scrub,xerophytic woods/scrub,36,grassland and dry shrubland,0
0,Af-354,-0.020,30.020,xerophytic woods/scrub,xerophytic woods/scrub,36,grassland and dry shrubland,0
0,Af-355,0.080,36.020,xerophytic woods/scrub,xerophytic woods/scrub,36,grassland and dry shrubland,0
0,Af-356,0.200,36.130,xerophytic woods/scrub,xerophytic woods/scrub,36,grassland and dry shrubland,0
0,Af-357,0.250,34.830,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,Af-358,0.250,36.100,steppe,steppe,7,grassland and dry shrubland,0
0,Af-359,0.270,36.160,tropical savanna,tropical savanna,11,savanna and dry woodland,0
0,Af-36,-29.340,18.690,steppe,steppe,7,grassland and dry shrubland,0
0,Af-360,0.350,29.880,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,Af-361,0.350,29.880,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,Af-362,0.350,29.880,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,Af-363,0.350,29.880,steppe,steppe,7,grassland and dry shrubland,0
